"Curso_ID","Grado","Sección","Jornada","Día","Hora","Materia","Docente_ID"
"23","5","C","Mañana","Martes","08:30–09:15","Espanol","ESP-ING-02"
"23","5","C","Mañana","Martes","09:45–10:30","Ciencias Sociales","FLEX-07"
"23","5","C","Mañana","Martes","10:30–11:15","Matematicas","MAT-FIS-02"
"23","5","C","Mañana","Martes","11:15–12:00","Ingles","ESP-ING-04"
"23","5","C","Mañana","Miercoles","07:00–07:45","Ciencias Sociales","FLEX-06"
"23","5","C","Mañana","Miercoles","07:45–08:30","Artistica","FLEX-05"
"23","5","C","Mañana","Miercoles","08:30–09:15","Espanol","ESP-ING-04"
"23","5","C","Mañana","Miercoles","09:45–10:30","Ciencias Naturales","CIENCIAS-05"
"23","5","C","Mañana","Miercoles","10:30–11:15","Informatica","FLEX-06"
"23","5","C","Mañana","Miercoles","11:15–12:00","Matematicas","MAT-FIS-06"
"23","5","C","Mañana","Jueves","07:00–07:45","Espanol","ESP-ING-01"
"23","5","C","Mañana","Jueves","07:45–08:30","Artistica","FLEX-01"
"23","5","C","Mañana","Jueves","08:30–09:15","Ingles","ESP-ING-01"
"23","5","C","Mañana","Jueves","09:45–10:30","Ciencias Naturales","CIENCIAS-01"
"23","5","C","Mañana","Jueves","10:30–11:15","Ciencias Sociales","FLEX-02"
"23","5","C","Mañana","Jueves","11:15–12:00","Matematicas","MAT-FIS-02"
"23","5","C","Mañana","Viernes","07:00–07:45","Educacion Fisica","EDF-ETICA-02"
"23","5","C","Mañana","Viernes","07:45–08:30","Informatica","FLEX-02"
"23","5","C","Mañana","Viernes","08:30–09:15","Matematicas","MAT-FIS-04"
"23","5","C","Mañana","Viernes","09:45–10:30","Ciencias Naturales","CIENCIAS-02"
"23","5","C","Mañana","Viernes","10:30–11:15","Espanol","ESP-ING-07"
"23","5","C","Mañana","Viernes","11:15–12:00","Etica","EDF-ETICA-01"
"24","5","D","Tarde","Lunes","13:00–13:45","Educacion Fisica","EDF-ETICA-05"
"24","5","D","Tarde","Lunes","13:45–14:30","Ciencias Naturales","CIENCIAS-01"
"24","5","D","Tarde","Lunes","14:30–15:15","Etica","EDF-ETICA-04"
"24","5","D","Tarde","Lunes","15:45–16:30","Matematicas","MAT-FIS-06"
"24","5","D","Tarde","Lunes","16:30–17:15","Espanol","ESP-ING-01"
"24","5","D","Tarde","Lunes","17:15–18:00","Ingles","ESP-ING-04"
"24","5","D","Tarde","Martes","13:00–13:45","Matematicas","MAT-FIS-01"
"24","5","D","Tarde","Martes","13:45–14:30","Ciencias Sociales","FLEX-01"
"24","5","D","Tarde","Martes","14:30–15:15","Artistica","FLEX-02"
"24","5","D","Tarde","Martes","15:45–16:30","Ingles","ESP-ING-07"
"24","5","D","Tarde","Martes","16:30–17:15","Informatica","FLEX-07"
"24","5","D","Tarde","Martes","17:15–18:00","Espanol","ESP-ING-07"
"24","5","D","Tarde","Miercoles","13:00–13:45","Educacion Fisica","EDF-ETICA-03"
"24","5","D","Tarde","Miercoles","13:45–14:30","Ciencias Naturales","CIENCIAS-03"
"24","5","D","Tarde","Miercoles","14:30–15:15","Matematicas","MAT-FIS-02"
"24","5","D","Tarde","Miercoles","15:45–16:30","Ciencias Sociales","FLEX-06"
"24","5","D","Tarde","Miercoles","16:30–17:15","Ingles","ESP-ING-06"
"24","5","D","Tarde","Miercoles","17:15–18:00","Espanol","ESP-ING-02"
"24","5","D","Tarde","Jueves","13:00–13:45","Informatica","FLEX-01"
"24","5","D","Tarde","Jueves","13:45–14:30","Artistica","FLEX-04"
"24","5","D","Tarde","Jueves","14:30–15:15","Espanol","ESP-ING-05"
"24","5","D","Tarde","Jueves","15:45–16:30","Ciencias Naturales","CIENCIAS-02"
"24","5","D","Tarde","Jueves","16:30–17:15","Etica","EDF-ETICA-02"
"24","5","D","Tarde","Jueves","17:15–18:00","Matematicas","MAT-FIS-05"
"24","5","D","Tarde","Viernes","13:00–13:45","Educacion Fisica","EDF-ETICA-01"
"24","5","D","Tarde","Viernes","13:45–14:30","Ciencias Naturales","CIENCIAS-03"
"24","5","D","Tarde","Viernes","14:30–15:15","Matematicas","MAT-FIS-03"
"24","5","D","Tarde","Viernes","15:45–16:30","Ciencias Sociales","FLEX-02"
"24","5","D","Tarde","Viernes","16:30–17:15","Espanol","ESP-ING-05"
"24","5","D","Tarde","Viernes","17:15–18:00","Artistica","FLEX-06"
"25","5","E","Tarde","Lunes","13:00–13:45","Ciencias Sociales","FLEX-05"
"25","5","E","Tarde","Lunes","13:45–14:30","Educacion Fisica","EDF-ETICA-02"
"25","5","E","Tarde","Lunes","14:30–15:15","Espanol","ESP-ING-04"
"25","5","E","Tarde","Lunes","15:45–16:30","Ingles","ESP-ING-01"
"25","5","E","Tarde","Lunes","16:30–17:15","Matematicas","MAT-FIS-03"
"25","5","E","Tarde","Lunes","17:15–18:00","Ciencias Naturales","CIENCIAS-01"
"25","5","E","Tarde","Martes","13:00–13:45","Ciencias Sociales","FLEX-03"
"25","5","E","Tarde","Martes","13:45–14:30","Matematicas","MAT-FIS-01"
"25","5","E","Tarde","Martes","14:30–15:15","Espanol","ESP-ING-07"
"25","5","E","Tarde","Martes","15:45–16:30","Ciencias Naturales","CIENCIAS-02"
"25","5","E","Tarde","Martes","16:30–17:15","Ingles","ESP-ING-07"
"25","5","E","Tarde","Martes","17:15–18:00","Artistica","FLEX-03"
"25","5","E","Tarde","Miercoles","13:00–13:45","Educacion Fisica","EDF-ETICA-04"
"25","5","E","Tarde","Miercoles","13:45–14:30","Matematicas","MAT-FIS-06"
"25","5","E","Tarde","Miercoles","14:30–15:15","Espanol","ESP-ING-05"
"25","5","E","Tarde","Miercoles","15:45–16:30","Informatica","FLEX-01"
"25","5","E","Tarde","Miercoles","16:30–17:15","Artistica","FLEX-01"
"25","5","E","Tarde","Miercoles","17:15–18:00","Ciencias Naturales","CIENCIAS-01"
"25","5","E","Tarde","Jueves","13:00–13:45","Artistica","FLEX-06"
"25","5","E","Tarde","Jueves","13:45–14:30","Matematicas","MAT-FIS-01"
"25","5","E","Tarde","Jueves","14:30–15:15","Informatica","FLEX-06"
"25","5","E","Tarde","Jueves","15:45–16:30","Espanol","ESP-ING-07"
"25","5","E","Tarde","Jueves","16:30–17:15","Etica","EDF-ETICA-01"
"25","5","E","Tarde","Jueves","17:15–18:00","Ciencias Naturales","CIENCIAS-01"
"25","5","E","Tarde","Viernes","13:00–13:45","Ingles","ESP-ING-03"
"25","5","E","Tarde","Viernes","13:45–14:30","Ciencias Sociales","FLEX-06"
"25","5","E","Tarde","Viernes","14:30–15:15","Educacion Fisica","EDF-ETICA-03"
"25","5","E","Tarde","Viernes","15:45–16:30","Matematicas","MAT-FIS-04"
"25","5","E","Tarde","Viernes","16:30–17:15","Etica","EDF-ETICA-04"
"25","5","E","Tarde","Viernes","17:15–18:00","Espanol","ESP-ING-06"
"26","6","A","Mañana","Lunes","07:00–07:45","Matematicas","MAT-FIS-02"
"26","6","A","Mañana","Lunes","07:45–08:30","Biologia","CIENCIAS-03"
"26","6","A","Mañana","Lunes","08:30–09:15","Quimica","CIENCIAS-01"
"26","6","A","Mañana","Lunes","09:45–10:30","Ingles","ESP-ING-05"
"26","6","A","Mañana","Lunes","10:30–11:15","Educacion Fisica","EDF-ETICA-03"
"26","6","A","Mañana","Lunes","11:15–12:00","Fisica","MAT-FIS-05"
"26","6","A","Mañana","Martes","07:00–07:45","Ingles",""
"26","6","A","Mañana","Martes","07:45–08:30","Espanol","ESP-ING-06"
"26","6","A","Mañana","Martes","08:30–09:15","Fisica","MAT-FIS-05"
"26","6","A","Mañana","Martes","09:45–10:30","Quimica","CIENCIAS-04"
"26","6","A","Mañana","Martes","10:30–11:15","Biologia","CIENCIAS-04"
"26","6","A","Mañana","Martes","11:15–12:00","Matematicas","MAT-FIS-06"
"26","6","A","Mañana","Miercoles","07:00–07:45","Ciencias Sociales",""
"26","6","A","Mañana","Miercoles","07:45–08:30","Fisica","MAT-FIS-06"
"26","6","A","Mañana","Miercoles","08:30–09:15","Quimica","CIENCIAS-05"
"26","6","A","Mañana","Miercoles","09:45–10:30","Informatica",""
"26","6","A","Mañana","Miercoles","10:30–11:15","Espanol","ESP-ING-07"
"26","6","A","Mañana","Miercoles","11:15–12:00","Matematicas","MAT-FIS-02"
"26","6","A","Mañana","Jueves","07:00–07:45","Espanol","ESP-ING-02"
"26","6","A","Mañana","Jueves","07:45–08:30","Matematicas","MAT-FIS-03"
"26","6","A","Mañana","Jueves","08:30–09:15","Ciencias Sociales","FLEX-06"
"26","6","A","Mañana","Jueves","09:45–10:30","Educacion Fisica","EDF-ETICA-05"
"26","6","A","Mañana","Jueves","10:30–11:15","Biologia","CIENCIAS-01"
"26","6","A","Mañana","Jueves","11:15–12:00","Ingles","ESP-ING-04"
"26","6","A","Mañana","Viernes","07:00–07:45","Espanol","ESP-ING-04"
"26","6","A","Mañana","Viernes","07:45–08:30","Proyecto de vida","FLEX-05"
"26","6","A","Mañana","Viernes","08:30–09:15","Matematicas","MAT-FIS-01"
"26","6","A","Mañana","Viernes","09:45–10:30","Ciencias Sociales","FLEX-06"
"26","6","A","Mañana","Viernes","10:30–11:15","Informatica","FLEX-01"
"26","6","A","Mañana","Viernes","11:15–12:00","Etica","EDF-ETICA-04"
"27","6","B","Mañana","Lunes","07:00–07:45","Educacion Fisica",""
"27","6","B","Mañana","Lunes","07:45–08:30","Matematicas","MAT-FIS-06"
"27","6","B","Mañana","Lunes","08:30–09:15","Ciencias Sociales","FLEX-06"
"27","6","B","Mañana","Lunes","09:45–10:30","Informatica","FLEX-07"
"27","6","B","Mañana","Lunes","10:30–11:15","Proyecto de vida","FLEX-02"
"27","6","B","Mañana","Lunes","11:15–12:00","Etica","EDF-ETICA-05"
"27","6","B","Mañana","Martes","07:00–07:45","Espanol","ESP-ING-01"
"27","6","B","Mañana","Martes","07:45–08:30","Ingles","ESP-ING-01"
"27","6","B","Mañana","Martes","08:30–09:15","Fisica","MAT-FIS-01"
"27","6","B","Mañana","Martes","09:45–10:30","Quimica","CIENCIAS-01"
"27","6","B","Mañana","Martes","10:30–11:15","Biologia","CIENCIAS-01"
"27","6","B","Mañana","Martes","11:15–12:00","Matematicas","MAT-FIS-02"
"27","6","B","Mañana","Miercoles","07:00–07:45","Biologia","CIENCIAS-05"
"27","6","B","Mañana","Miercoles","07:45–08:30","Espanol","ESP-ING-05"
"27","6","B","Mañana","Miercoles","08:30–09:15","Ingles","ESP-ING-07"
"27","6","B","Mañana","Miercoles","09:45–10:30","Matematicas","MAT-FIS-01"
"27","6","B","Mañana","Miercoles","10:30–11:15","Fisica","MAT-FIS-03"
"27","6","B","Mañana","Miercoles","11:15–12:00","Quimica","CIENCIAS-04"
"27","6","B","Mañana","Jueves","07:00–07:45","Informatica","FLEX-07"
"27","6","B","Mañana","Jueves","07:45–08:30","Espanol","ESP-ING-04"
"27","6","B","Mañana","Jueves","08:30–09:15","Quimica","CIENCIAS-04"
"27","6","B","Mañana","Jueves","09:45–10:30","Fisica","MAT-FIS-04"
"27","6","B","Mañana","Jueves","10:30–11:15","Matematicas","MAT-FIS-04"
"27","6","B","Mañana","Jueves","11:15–12:00","Ciencias Sociales","FLEX-06"
"27","6","B","Mañana","Viernes","07:00–07:45","Matematicas","MAT-FIS-02"
"27","6","B","Mañana","Viernes","07:45–08:30","Espanol","ESP-ING-01"
"27","6","B","Mañana","Viernes","08:30–09:15","Educacion Fisica","EDF-ETICA-04"
"27","6","B","Mañana","Viernes","09:45–10:30","Ingles","ESP-ING-02"
"27","6","B","Mañana","Viernes","10:30–11:15","Ciencias Sociales","FLEX-07"
"27","6","B","Mañana","Viernes","11:15–12:00","Biologia","CIENCIAS-02"
"28","6","C","Tarde","Lunes","13:00–13:45","Espanol","ESP-ING-03"
"28","6","C","Tarde","Lunes","13:45–14:30","Ciencias Sociales","FLEX-05"
"28","6","C","Tarde","Lunes","14:30–15:15","Educacion Fisica","EDF-ETICA-01"
"28","6","C","Tarde","Lunes","15:45–16:30","Matematicas","MAT-FIS-01"
"28","6","C","Tarde","Lunes","16:30–17:15","Biologia","CIENCIAS-05"
"28","6","C","Tarde","Lunes","17:15–18:00","Ingles","ESP-ING-07"
"28","6","C","Tarde","Martes","13:00–13:45","Informatica","FLEX-05"
"28","6","C","Tarde","Martes","13:45–14:30","Ciencias Sociales","FLEX-04"
"28","6","C","Tarde","Martes","14:30–15:15","Educacion Fisica","EDF-ETICA-05"
"28","6","C","Tarde","Martes","15:45–16:30","Etica","EDF-ETICA-01"
"28","6","C","Tarde","Martes","16:30–17:15","Ingles","ESP-ING-02"
"28","6","C","Tarde","Martes","17:15–18:00","Matematicas","MAT-FIS-05"
"28","6","C","Tarde","Miercoles","13:00–13:45","Espanol","ESP-ING-02"
"28","6","C","Tarde","Miercoles","13:45–14:30","Proyecto de vida","FLEX-05"
"28","6","C","Tarde","Miercoles","14:30–15:15","Matematicas","MAT-FIS-03"
"28","6","C","Tarde","Miercoles","15:45–16:30","Biologia","CIENCIAS-05"
"28","6","C","Tarde","Miercoles","16:30–17:15","Quimica","CIENCIAS-03"
"28","6","C","Tarde","Miercoles","17:15–18:00","Fisica","MAT-FIS-01"
"28","6","C","Tarde","Jueves","13:00–13:45","Matematicas","MAT-FIS-04"
"28","6","C","Tarde","Jueves","13:45–14:30","Fisica","MAT-FIS-02"
"28","6","C","Tarde","Jueves","14:30–15:15","Ingles","ESP-ING-04"
"28","6","C","Tarde","Jueves","15:45–16:30","Espanol","ESP-ING-01"
"28","6","C","Tarde","Jueves","16:30–17:15","Biologia","CIENCIAS-04"
"28","6","C","Tarde","Jueves","17:15–18:00","Quimica","CIENCIAS-02"
"28","6","C","Tarde","Viernes","13:00–13:45","Informatica","FLEX-04"
"28","6","C","Tarde","Viernes","13:45–14:30","Espanol","ESP-ING-06"
"28","6","C","Tarde","Viernes","14:30–15:15","Fisica","MAT-FIS-04"
"28","6","C","Tarde","Viernes","15:45–16:30","Quimica","CIENCIAS-04"
"28","6","C","Tarde","Viernes","16:30–17:15","Matematicas","MAT-FIS-01"
"28","6","C","Tarde","Viernes","17:15–18:00","Ciencias Sociales","FLEX-01"
"29","7","A","Mañana","Lunes","07:00–07:45","Ingles","ESP-ING-03"
"29","7","A","Mañana","Lunes","07:45–08:30","Matematicas","MAT-FIS-04"
"29","7","A","Mañana","Lunes","08:30–09:15","Informatica","FLEX-03"
"29","7","A","Mañana","Lunes","09:45–10:30","Ciencias Sociales","FLEX-05"
"29","7","A","Mañana","Lunes","10:30–11:15","Espanol","ESP-ING-06"
"29","7","A","Mañana","Lunes","11:15–12:00","Educacion Fisica","EDF-ETICA-03"
"29","7","A","Mañana","Martes","07:00–07:45","Fisica","MAT-FIS-03"
"29","7","A","Mañana","Martes","07:45–08:30","Matematicas","MAT-FIS-03"
"29","7","A","Mañana","Martes","08:30–09:15","Espanol","ESP-ING-03"
"29","7","A","Mañana","Martes","09:45–10:30","Ingles","ESP-ING-03"
"29","7","A","Mañana","Martes","10:30–11:15","Biologia","CIENCIAS-02"
"29","7","A","Mañana","Martes","11:15–12:00","Quimica","CIENCIAS-02"
"29","7","A","Mañana","Miercoles","07:00–07:45","Matematicas","MAT-FIS-04"
"29","7","A","Mañana","Miercoles","07:45–08:30","Educacion Fisica","EDF-ETICA-01"
"29","7","A","Mañana","Miercoles","08:30–09:15","Etica","EDF-ETICA-04"
"29","7","A","Mañana","Miercoles","09:45–10:30","Ingles","ESP-ING-05"
"29","7","A","Mañana","Miercoles","10:30–11:15","Biologia","CIENCIAS-04"
"29","7","A","Mañana","Miercoles","11:15–12:00","Ciencias Sociales","FLEX-06"
"29","7","A","Mañana","Jueves","07:00–07:45","Informatica","FLEX-02"
"29","7","A","Mañana","Jueves","07:45–08:30","Espanol","ESP-ING-07"
"29","7","A","Mañana","Jueves","08:30–09:15","Matematicas","MAT-FIS-06"
"29","7","A","Mañana","Jueves","09:45–10:30","Quimica","CIENCIAS-04"
"29","7","A","Mañana","Jueves","10:30–11:15","Fisica","MAT-FIS-06"
"29","7","A","Mañana","Jueves","11:15–12:00","Proyecto de vida",""
"29","7","A","Mañana","Viernes","07:00–07:45","Quimica","CIENCIAS-03"
"29","7","A","Mañana","Viernes","07:45–08:30","Biologia","CIENCIAS-05"
"29","7","A","Mañana","Viernes","08:30–09:15","Fisica","MAT-FIS-06"
"29","7","A","Mañana","Viernes","09:45–10:30","Matematicas","MAT-FIS-03"
"29","7","A","Mañana","Viernes","10:30–11:15","Espanol","ESP-ING-02"
"29","7","A","Mañana","Viernes","11:15–12:00","Ciencias Sociales","FLEX-04"
"30","7","B","Mañana","Lunes","07:00–07:45","Fisica","MAT-FIS-01"
"30","7","B","Mañana","Lunes","07:45–08:30","Ingles","ESP-ING-03"
"30","7","B","Mañana","Lunes","08:30–09:15","Biologia","CIENCIAS-05"
"30","7","B","Mañana","Lunes","09:45–10:30","Quimica","CIENCIAS-05"
"30","7","B","Mañana","Lunes","10:30–11:15","Espanol","ESP-ING-04"
"30","7","B","Mañana","Lunes","11:15–12:00","Matematicas","MAT-FIS-04"
"30","7","B","Mañana","Martes","07:00–07:45","Matematicas","MAT-FIS-05"
"30","7","B","Mañana","Martes","07:45–08:30","Ciencias Sociales","FLEX-07"
"30","7","B","Mañana","Martes","08:30–09:15","Espanol","ESP-ING-06"
"30","7","B","Mañana","Martes","09:45–10:30","Fisica","MAT-FIS-04"
"30","7","B","Mañana","Martes","10:30–11:15","Quimica","CIENCIAS-03"
"30","7","B","Mañana","Martes","11:15–12:00","Biologia","CIENCIAS-03"
"30","7","B","Mañana","Miercoles","07:00–07:45","Matematicas","MAT-FIS-03"
"30","7","B","Mañana","Miercoles","07:45–08:30","Informatica","FLEX-03"
"30","7","B","Mañana","Miercoles","08:30–09:15","Espanol","ESP-ING-03"
"30","7","B","Mañana","Miercoles","09:45–10:30","Educacion Fisica","EDF-ETICA-02"
"30","7","B","Mañana","Miercoles","10:30–11:15","Ciencias Sociales","FLEX-04"
"30","7","B","Mañana","Miercoles","11:15–12:00","Ingles","ESP-ING-07"
"30","7","B","Mañana","Jueves","07:00–07:45","Fisica","MAT-FIS-01"
"30","7","B","Mañana","Jueves","07:45–08:30","Matematicas","MAT-FIS-01"
"30","7","B","Mañana","Jueves","08:30–09:15","Proyecto de vida","FLEX-05"
"30","7","B","Mañana","Jueves","09:45–10:30","Etica","EDF-ETICA-04"
"30","7","B","Mañana","Jueves","10:30–11:15","Informatica","FLEX-01"
"30","7","B","Mañana","Jueves","11:15–12:00","Espanol","ESP-ING-03"
"30","7","B","Mañana","Viernes","07:00–07:45","Quimica","CIENCIAS-05"
"30","7","B","Mañana","Viernes","07:45–08:30","Ciencias Sociales","FLEX-06"
"30","7","B","Mañana","Viernes","08:30–09:15","Matematicas","MAT-FIS-02"
"30","7","B","Mañana","Viernes","09:45–10:30","Ingles","ESP-ING-03"
"30","7","B","Mañana","Viernes","10:30–11:15","Biologia","CIENCIAS-04"
"30","7","B","Mañana","Viernes","11:15–12:00","Educacion Fisica","EDF-ETICA-05"
"31","7","C","Tarde","Lunes","13:00–13:45","Fisica","MAT-FIS-05"
"31","7","C","Tarde","Lunes","13:45–14:30","Quimica","CIENCIAS-03"
"31","7","C","Tarde","Lunes","14:30–15:15","Biologia","CIENCIAS-01"
"31","7","C","Tarde","Lunes","15:45–16:30","Educacion Fisica","EDF-ETICA-01"
"31","7","C","Tarde","Lunes","16:30–17:15","Ingles","ESP-ING-05"
"31","7","C","Tarde","Lunes","17:15–18:00","Matematicas","MAT-FIS-02"
"31","7","C","Tarde","Martes","13:00–13:45","Biologia","CIENCIAS-05"
"31","7","C","Tarde","Martes","13:45–14:30","Quimica","CIENCIAS-03"
"31","7","C","Tarde","Martes","14:30–15:15","Ingles","ESP-ING-06"
"31","7","C","Tarde","Martes","15:45–16:30","Fisica","MAT-FIS-03"
"31","7","C","Tarde","Martes","16:30–17:15","Matematicas","MAT-FIS-06"
"31","7","C","Tarde","Martes","17:15–18:00","Espanol","ESP-ING-06"
"31","7","C","Tarde","Miercoles","13:00–13:45","Informatica","FLEX-07"
"31","7","C","Tarde","Miercoles","13:45–14:30","Espanol","ESP-ING-06"
"31","7","C","Tarde","Miercoles","14:30–15:15","Quimica","CIENCIAS-03"
"31","7","C","Tarde","Miercoles","15:45–16:30","Matematicas","MAT-FIS-02"
"31","7","C","Tarde","Miercoles","16:30–17:15","Fisica","MAT-FIS-05"
"31","7","C","Tarde","Miercoles","17:15–18:00","Ciencias Sociales","FLEX-07"
"31","7","C","Tarde","Jueves","13:00–13:45","Educacion Fisica","EDF-ETICA-04"
"31","7","C","Tarde","Jueves","13:45–14:30","Ingles","ESP-ING-05"
"31","7","C","Tarde","Jueves","14:30–15:15","Matematicas","MAT-FIS-04"
"31","7","C","Tarde","Jueves","15:45–16:30","Biologia","CIENCIAS-01"
"31","7","C","Tarde","Jueves","16:30–17:15","Ciencias Sociales","FLEX-01"
"31","7","C","Tarde","Jueves","17:15–18:00","Espanol","ESP-ING-07"
"31","7","C","Tarde","Viernes","13:00–13:45","Informatica","FLEX-05"
"31","7","C","Tarde","Viernes","13:45–14:30","Etica","EDF-ETICA-01"
"31","7","C","Tarde","Viernes","14:30–15:15","Ciencias Sociales","FLEX-03"
"31","7","C","Tarde","Viernes","15:45–16:30","Proyecto de vida","FLEX-05"
"31","7","C","Tarde","Viernes","16:30–17:15","Espanol","ESP-ING-07"
"31","7","C","Tarde","Viernes","17:15–18:00","Matematicas","MAT-FIS-04"
"32","8","A","Mañana","Lunes","07:00–07:45","Ciencias Sociales","FLEX-04"
"32","8","A","Mañana","Lunes","07:45–08:30","Etica","EDF-ETICA-02"
"32","8","A","Mañana","Lunes","08:30–09:15","Educacion Fisica","EDF-ETICA-02"
"32","8","A","Mañana","Lunes","09:45–10:30","Proyecto de vida","FLEX-04"
"32","8","A","Mañana","Lunes","10:30–11:15","Informatica","FLEX-06"
"32","8","A","Mañana","Lunes","11:15–12:00","Matematicas","MAT-FIS-03"
"32","8","A","Mañana","Martes","07:00–07:45","Fisica","MAT-FIS-06"
"32","8","A","Mañana","Martes","07:45–08:30","Matematicas","MAT-FIS-06"
"32","8","A","Mañana","Martes","08:30–09:15","Quimica","CIENCIAS-05"
"32","8","A","Mañana","Martes","09:45–10:30","Biologia","CIENCIAS-05"
"32","8","A","Mañana","Martes","10:30–11:15","Ingles",""
"32","8","A","Mañana","Martes","11:15–12:00","Espanol",""
"32","8","A","Mañana","Miercoles","07:00–07:45","Quimica","CIENCIAS-04"
"32","8","A","Mañana","Miercoles","07:45–08:30","Matematicas","MAT-FIS-04"
"32","8","A","Mañana","Miercoles","08:30–09:15","Fisica","MAT-FIS-03"
"32","8","A","Mañana","Miercoles","09:45–10:30","Ingles","ESP-ING-06"
"32","8","A","Mañana","Miercoles","10:30–11:15","Espanol","ESP-ING-05"
"32","8","A","Mañana","Miercoles","11:15–12:00","Biologia","CIENCIAS-03"
"32","8","A","Mañana","Jueves","07:00–07:45","Quimica","CIENCIAS-02"
"32","8","A","Mañana","Jueves","07:45–08:30","Ciencias Sociales","FLEX-05"
"32","8","A","Mañana","Jueves","08:30–09:15","Matematicas","MAT-FIS-05"
"32","8","A","Mañana","Jueves","09:45–10:30","Fisica","MAT-FIS-05"
"32","8","A","Mañana","Jueves","10:30–11:15","Espanol","ESP-ING-01"
"32","8","A","Mañana","Jueves","11:15–12:00","Informatica","FLEX-07"
"32","8","A","Mañana","Viernes","07:00–07:45","Educacion Fisica","EDF-ETICA-04"
"32","8","A","Mañana","Viernes","07:45–08:30","Espanol","ESP-ING-07"
"32","8","A","Mañana","Viernes","08:30–09:15","Ingles","ESP-ING-07"
"32","8","A","Mañana","Viernes","09:45–10:30","Biologia","CIENCIAS-04"
"32","8","A","Mañana","Viernes","10:30–11:15","Matematicas","MAT-FIS-05"
"32","8","A","Mañana","Viernes","11:15–12:00","Ciencias Sociales","FLEX-05"
"33","8","B","Tarde","Lunes","13:00–13:45","Matematicas","MAT-FIS-04"
"33","8","B","Tarde","Lunes","13:45–14:30","Educacion Fisica","EDF-ETICA-03"
"33","8","B","Tarde","Lunes","14:30–15:15","Espanol","ESP-ING-05"
"33","8","B","Tarde","Lunes","15:45–16:30","Biologia","CIENCIAS-03"
"33","8","B","Tarde","Lunes","16:30–17:15","Ingles","ESP-ING-03"
"33","8","B","Tarde","Lunes","17:15–18:00","Ciencias Sociales","FLEX-02"
"33","8","B","Tarde","Martes","13:00–13:45","Etica","EDF-ETICA-03"
"33","8","B","Tarde","Martes","13:45–14:30","Educacion Fisica","EDF-ETICA-04"
"33","8","B","Tarde","Martes","14:30–15:15","Matematicas","MAT-FIS-04"
"33","8","B","Tarde","Martes","15:45–16:30","Ciencias Sociales","FLEX-06"
"33","8","B","Tarde","Martes","16:30–17:15","Informatica","FLEX-06"
"33","8","B","Tarde","Martes","17:15–18:00","Ingles","ESP-ING-05"
"33","8","B","Tarde","Miercoles","13:00–13:45","Proyecto de vida","FLEX-06"
"33","8","B","Tarde","Miercoles","13:45–14:30","Biologia","CIENCIAS-04"
"33","8","B","Tarde","Miercoles","14:30–15:15","Quimica","CIENCIAS-02"
"33","8","B","Tarde","Miercoles","15:45–16:30","Fisica","MAT-FIS-01"
"33","8","B","Tarde","Miercoles","16:30–17:15","Matematicas","MAT-FIS-04"
"33","8","B","Tarde","Miercoles","17:15–18:00","Espanol","ESP-ING-04"
"33","8","B","Tarde","Jueves","13:00–13:45","Ingles","ESP-ING-01"
"33","8","B","Tarde","Jueves","13:45–14:30","Quimica","CIENCIAS-05"
"33","8","B","Tarde","Jueves","14:30–15:15","Biologia","CIENCIAS-03"
"33","8","B","Tarde","Jueves","15:45–16:30","Fisica","MAT-FIS-01"
"33","8","B","Tarde","Jueves","16:30–17:15","Matematicas","MAT-FIS-01"
"33","8","B","Tarde","Jueves","17:15–18:00","Espanol","ESP-ING-06"
"33","8","B","Tarde","Viernes","13:00–13:45","Quimica","CIENCIAS-05"
"33","8","B","Tarde","Viernes","13:45–14:30","Matematicas","MAT-FIS-01"
"33","8","B","Tarde","Viernes","14:30–15:15","Espanol","ESP-ING-07"
"33","8","B","Tarde","Viernes","15:45–16:30","Informatica","FLEX-04"
"33","8","B","Tarde","Viernes","16:30–17:15","Ciencias Sociales","FLEX-03"
"33","8","B","Tarde","Viernes","17:15–18:00","Fisica","MAT-FIS-03"
"34","8","C","Tarde","Lunes","13:00–13:45","Educacion Fisica","EDF-ETICA-02"
"34","8","C","Tarde","Lunes","13:45–14:30","Ingles","ESP-ING-07"
"34","8","C","Tarde","Lunes","14:30–15:15","Matematicas","MAT-FIS-01"
"34","8","C","Tarde","Lunes","15:45–16:30","Espanol","ESP-ING-02"
"34","8","C","Tarde","Lunes","16:30–17:15","Ciencias Sociales","FLEX-02"
"34","8","C","Tarde","Lunes","17:15–18:00","Informatica","FLEX-01"
"34","8","C","Tarde","Martes","13:00–13:45","Espanol","ESP-ING-02"
"34","8","C","Tarde","Martes","13:45–14:30","Biologia","CIENCIAS-04"
"34","8","C","Tarde","Martes","14:30–15:15","Quimica","CIENCIAS-01"
"34","8","C","Tarde","Martes","15:45–16:30","Matematicas","MAT-FIS-05"
"34","8","C","Tarde","Martes","16:30–17:15","Ingles","ESP-ING-01"
"34","8","C","Tarde","Martes","17:15–18:00","Fisica","MAT-FIS-04"
"34","8","C","Tarde","Miercoles","13:00–13:45","Matematicas","MAT-FIS-03"
"34","8","C","Tarde","Miercoles","13:45–14:30","Ingles","ESP-ING-07"
"34","8","C","Tarde","Miercoles","14:30–15:15","Ciencias Sociales","FLEX-04"
"34","8","C","Tarde","Miercoles","15:45–16:30","Educacion Fisica","EDF-ETICA-05"
